sampleName,drilling_program,Site,Site_edited,Latitude,Longitude,sampleID_new,modernWaterDepth,sampleDepth,Sample Age (Ma),reported_Temp,reported_T_method,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren',BITindex,dataType_level2,"Geological Age
(Name)",Source,duplicate_Datasets,incomplete_GDGT_fractions,detectionLimit_check,Source2,DOI
Zell2014_043_KNR197-4-43BC_43_CL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.09,-48.05,RR06151,65,0,0,26.7,SST-WOA09,0.0779,0.0462,0.0663,0.0465,0.6148,0.0195,0.11,Core top (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_044_KNR197-4-44cBC_44c_CL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.39,-46.25,RR06152,3375,0,0,22.9,SST-WOA09,0.2634,0.0704,0.0711,0.0099,0.5021,0.0338,0.08,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_045_KNR197-4-49BC_49_CL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,1.64,-45.36,RR06153,2962,0,0,22.8,SST-WOA09,0.2933,0.0743,0.0743,0.01,0.4882,0.0301,0.05,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_046_KNR197-4-50BC_54_CL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.07,-47.64,RR06154,0,0,0,23.1,SST-WOA09,0.1112,0.0195,0.0176,0.0028,0.1455,0.0074,0.82,Core top (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_047_KNR197-4-60BC_60b_CL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,-1.03,-42.74,RR06155,3113,0,0,23.2,SST-WOA09,0.2729,0.0712,0.0731,0.0097,0.4932,0.0302,0.08,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_055_KNR197-4-13WS_13a_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.46,-48.61,RR06156,1700,N/A-SPM,0,4,insituT-measure-CTD,0.3304,0.1271,0.1779,0.0254,0.2668,0.0381,0.11,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_056_KNR197-4-13WS_13a_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.46,-48.61,RR06157,85,N/A-SPM,0,27.2,insituT-measure-CTD,0.1101,0.0642,0.1376,0.0734,0.5505,0.055,0.02,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_057_KNR197-4-20WS_20_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.04,-48.35,RR06158,1000,N/A-SPM,0,5,insituT-measure-CTD,0.373,0.0888,0.0533,0,0.1599,0.0533,0.61,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,Yes,Fail,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_058_KNR197-4-20WS_20_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.04,-48.35,RR06159,75,N/A-SPM,0,27.5,insituT-measure-CTD,0.1667,0.1,0.1,0.0667,0.4667,0.0667,0.07,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_059_KNR197-4-21WS_21_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.96,-48.54,RR06160,700,N/A-SPM,0,5.4,insituT-measure-CTD,0.3182,0.1313,0.2121,0.0051,0.1919,0.0758,0.22,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_060_KNR197-4-21WS_21_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.96,-48.54,RR06161,85,N/A-SPM,0,27.8,insituT-measure-CTD,0.1059,0.0743,0.0833,0.0495,0.6329,0.0518,0,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_061_KNR197-4-22WS_22b_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.95,-48.61,RR06162,600,N/A-SPM,0,5.9,insituT-measure-CTD,0.3101,0.155,0.2636,0.0078,0.2481,0,0.06,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,Yes,Fail,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_062_KNR197-4-22WS_22b_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.95,-48.61,RR06163,89,N/A-SPM,0,27.7,insituT-measure-CTD,0.1132,0.0818,0.1006,0.0566,0.5912,0.0566,0,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_063_KNR197-4-23WS_23_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.68,-49.06,RR06164,100,N/A-SPM,0,24,insituT-measure-CTD,0.1956,0.0777,0.101,0.057,0.4948,0.0674,0.01,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_064_KNR197-4-23WS_23_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.68,-49.06,RR06165,75,N/A-SPM,0,27.9,insituT-measure-CTD,0.1163,0.0581,0.1163,0.0581,0.5814,0.0581,0.02,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_065_KNR197-4-25WS_25_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.19,-49.86,RR06166,25,N/A-SPM,0,27.5,insituT-measure-CTD,0.2356,0.0609,0.0853,0.065,0.4874,0.065,0,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_066_KNR197-4-25WS_25_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.19,-49.86,RR06167,5,N/A-SPM,0,28.7,insituT-measure-CTD,0.0933,0.056,0.1306,0.056,0.6343,0,0.03,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,Yes,Fail,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_067_KNR197-4-28WS_28b_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.78,-48.17,RR06168,990,N/A-SPM,0,5,insituT-measure-CTD,0.3556,0.1533,0.2943,0.0006,0.1226,0.0736,0,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Fail,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_068_KNR197-4-28WS_28b_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.78,-48.17,RR06169,100,N/A-SPM,0,27.4,insituT-measure-CTD,0.1316,0.0724,0.097,0.0461,0.6102,0.0411,0,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_069_KNR197-4-32bWS_32b_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.07,-47.64,RR06170,1777,N/A-SPM,0,3.9,insituT-measure-CTD,0.2857,0.1619,0.281,0.0143,0.2381,0,0.07,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,Yes,Fail,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_070_KNR197-4-32bWS_32b_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.07,-47.64,RR06171,100,N/A-SPM,0,26.3,insituT-measure-CTD,0.1445,0.0803,0.0803,0.0482,0.5939,0.0482,0.01,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_071_KNR197-4-42bWS_42b_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.85,-47.74,RR06172,590,N/A-SPM,0,6.2,insituT-measure-CTD,0.3248,0.1415,0.209,0.008,0.2331,0.0804,0.01,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_072_KNR197-4-42bWS_42b_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.85,-47.74,RR06173,90,N/A-SPM,0,27,insituT-measure-CTD,0.1386,0.0792,0.099,0.0495,0.5743,0.0495,0.02,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_073_KNR197-4-42dWS_42c/d_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.57,-47.85,RR06174,200,N/A-SPM,0,12.1,insituT-measure-CTD,0.2317,0.0889,0.1968,0.019,0.2984,0.1619,0.01,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_074_KNR197-4-42dWS_42c/d_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.57,-47.85,RR06175,60,N/A-SPM,0,26.4,insituT-measure-CTD,0.0952,0.0714,0.1429,0.0476,0.5714,0.0476,0.04,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_075_KNR197-4-42dWS_42d_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.57,-47.85,RR06176,100,N/A-SPM,0,24.7,insituT-measure-CTD,0.1713,0.0812,0.0944,0.0637,0.5402,0.0483,0,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_076_KNR197-4-42dWS_42d_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.57,-47.85,RR06177,60,N/A-SPM,0,26.9,insituT-measure-CTD,0.1307,0.0654,0.1307,0.0654,0.5229,0.0654,0.04,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_077_KNR197-4-43WS_43_bottom_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.09,-48.05,RR06178,55,N/A-SPM,0,27.5,insituT-measure-CTD,0.1082,0.0773,0.1082,0.0773,0.6028,0,0.03,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,Yes,Fail,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_078_KNR197-4-43WS_43_chlorophyll_max_IPL,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.09,-48.05,RR06179,10,N/A-SPM,0,28.3,insituT-measure-CTD,0.0838,0.0512,0.0838,0.0745,0.6707,0.0279,0.01,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_079_KNR197-4-13BC_13a_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.46,-48.61,RR06180,1711,0,0,23.1,SST-WOA09,0.3986,0.0703,0.0703,0.0234,0.3751,0.0234,0.07,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_080_KNR197-4-20BC_20_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.04,-48.35,RR06181,1088,0,0,23.1,SST-WOA09,0.4691,0.0798,0.0699,0.02,0.3293,0.02,0.02,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_081_KNR197-4-21BC_21_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.96,-48.54,RR06182,738,0,0,23.1,SST-WOA09,0.4348,0.0745,0.0621,0.0248,0.3478,0.0248,0.07,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_082_KNR197-4-22BC_22b_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.95,-48.61,RR06183,640,0,0,23.1,SST-WOA09,0.4298,0.0707,0.0598,0.0163,0.3591,0.0218,0.07,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_083_KNR197-4-23BC_23_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.68,-49.06,RR06184,107,0,0,23.4,SST-WOA09,0.5228,0.0492,0.0492,0.0123,0.3014,0.0246,0.09,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_084_KNR197-4-25BC_25_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.19,-49.86,RR06185,32,0,0,27.6,SST-WOA09,0.2205,0.0454,0.0713,0.0519,0.4864,0.0454,0.11,Core top (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_085_KNR197-4-28BC_28b_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.78,-48.17,RR06186,1014,0,0,23.1,SST-WOA09,0.4952,0.0688,0.0596,0.0138,0.3301,0.0183,0.03,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_086_KNR197-4-32bBC_32c_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.07,-47.64,RR06187,1028,0,0,23.2,SST-WOA09,0.4965,0.0577,0.0577,0.0115,0.3233,0.0231,0.07,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_087_KNR197-4-32cBC_32b_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.65,-47.31,RR06188,2079,0,0,23.4,SST-WOA09,0.4465,0.0677,0.0541,0.0135,0.3654,0.0271,0.06,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_088_KNR197-4-42bBC_42b_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.85,-47.74,RR06189,609,0,0,23.4,SST-WOA09,0.4592,0.0716,0.0477,0.0179,0.3339,0.0179,0.1,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_089_KNR197-4-42dBC_42d_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.57,-47.85,RR06190,110,0,0,23.4,SST-WOA09,0.1006,0.0587,0.0867,0.0587,0.6765,0,0.01,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,Yes,Fail,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_090_KNR197-4-43BC_43_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.09,-48.05,RR06191,65,0,0,26.7,SST-WOA09,0.1252,0.0501,0.0751,0.0501,0.6214,0.0368,0.05,Core top (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_091_KNR197-4-44cBC_44c_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.39,-46.25,RR06192,3375,0,0,22.9,SST-WOA09,0.4797,0.0517,0.059,0.0148,0.3395,0.0295,0.06,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_092_KNR197-4-49BC_49_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,1.64,-45.36,RR06193,2962,0,0,22.8,SST-WOA09,0.5595,0.0574,0.043,0.0143,0.3013,0.0143,0.02,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_093_KNR197-4-50BC_54_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.07,-47.64,RR06194,0,0,0,23.1,SST-WOA09,0.5338,0.0471,0.0314,0.0157,0.2355,0.0157,0.29,Core top (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_094_KNR197-4-60BC_60b_IPL,N/A-coretop,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,-1.03,-42.74,RR06195,3113,0,0,23.2,SST-WOA09,0.5424,0.0626,0.0556,0.0139,0.2851,0.0278,0.03,Core top (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_102_KNR197-4-13WS_13a_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.46,-48.61,RR06196,1700,N/A-SPM,0,4,insituT-measure-CTD,0.2702,0.0886,0.1016,0.0151,0.4495,0.0346,0.07,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_103_KNR197-4-13WS_13a_chlorophyll_max_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.46,-48.61,RR06197,85,N/A-SPM,0,27.2,insituT-measure-CTD,0.0906,0.058,0.1413,0.0616,0.5942,0.0507,0.01,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_104_KNR197-4-20WS_20_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.04,-48.35,RR06198,1000,N/A-SPM,0,5,insituT-measure-CTD,0.2721,0.092,0.088,0.008,0.3922,0.04,0.2,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_105_KNR197-4-20WS_20_chlorophyll_max_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,4.04,-48.35,RR06199,75,N/A-SPM,0,27.5,insituT-measure-CTD,0.1382,0.0922,0.0922,0.0461,0.5684,0.0461,0.03,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_106_KNR197-4-21WS_21_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.96,-48.54,RR06200,700,N/A-SPM,0,5.4,insituT-measure-CTD,0.2861,0.1019,0.1222,0.0093,0.4177,0.0441,0.04,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_107_KNR197-4-21WS_21_chlorophyll_max_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.96,-48.54,RR06201,85,N/A-SPM,0,27.8,insituT-measure-CTD,0.1137,0.0727,0.0806,0.0436,0.6384,0.0463,0.01,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_108_KNR197-4-22WS_22b_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.95,-48.61,RR06202,600,N/A-SPM,0,5.9,insituT-measure-CTD,0.2867,0.118,0.163,0.0084,0.3879,0.0225,0.03,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_109_KNR197-4-22WS_22b_chlorophyll_max_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.95,-48.61,RR06203,89,N/A-SPM,0,27.7,insituT-measure-CTD,0.1174,0.0796,0.0922,0.0461,0.6035,0.0503,0.02,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_110_KNR197-4-23WS_23_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.68,-49.06,RR06204,100,N/A-SPM,0,24,insituT-measure-CTD,0.1772,0.0797,0.1082,0.0571,0.5228,0.0506,0.01,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_111_KNR197-4-23WS_23_chlorophyll_max_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.68,-49.06,RR06205,75,N/A-SPM,0,27.9,insituT-measure-CTD,0.0842,0.0673,0.1178,0.0673,0.6229,0.0337,0.01,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_112_KNR197-4-25WS_25_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.19,-49.86,RR06206,25,N/A-SPM,0,27.5,insituT-measure-CTD,0.1279,0.0413,0.0567,0.0365,0.4336,0.0269,0.34,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_113_KNR197-4-25WS_25_chlorophyll_max_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.19,-49.86,RR06207,5,N/A-SPM,0,28.7,insituT-measure-CTD,0.086,0.0492,0.1065,0.0369,0.6555,0.0123,0.06,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_114_KNR197-4-28WS_28b_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.78,-48.17,RR06208,990,N/A-SPM,0,5,insituT-measure-CTD,0.3025,0.0958,0.1235,0.0102,0.4197,0.0416,0.01,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_115_KNR197-4-28WS_28b_chlorophyll_max_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.78,-48.17,RR06209,100,N/A-SPM,0,27.4,insituT-measure-CTD,0.1257,0.0684,0.1076,0.0483,0.6014,0.0473,0,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_116_KNR197-4-32bWS_32b_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.07,-47.64,RR06210,1777,N/A-SPM,0,3.9,insituT-measure-CTD,0.2703,0.1196,0.1551,0.0118,0.4032,0.0251,0.04,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_117_KNR197-4-32bWS_32b_chlorophyll_max_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,3.07,-47.64,RR06211,100,N/A-SPM,0,26.3,insituT-measure-CTD,0.1349,0.0762,0.0938,0.0411,0.61,0.0411,0,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_118_KNR197-4-42bWS_42b_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.85,-47.74,RR06212,590,N/A-SPM,0,6.2,insituT-measure-CTD,0.3005,0.1149,0.1492,0.0091,0.3593,0.056,0.03,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_119_KNR197-4-42bWS_42b_chlorophyll_max_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.85,-47.74,RR06213,90,N/A-SPM,0,27,insituT-measure-CTD,0.1416,0.0731,0.1005,0.0365,0.5936,0.0457,0.02,Water-column SPM (0-100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
Zell2014_120_KNR197-4-42dWS_42c/d_bottom_totalGDGTs,N/A-SPM,Offshore NW Brazil; Amazon River,Western Equatorial Atlantic,2.57,-47.85,RR06214,200,N/A-SPM,0,12.1,insituT-measure-CTD,0.223,0.0838,0.1495,0.018,0.4228,0.0967,0.01,Water-column SPM (>100m),01_Holocene,Zell et al. (2014) GCA,No,No,Pass,Zell et al. (2014),https://doi.org/10.1016/j.gca.2014.04.038
