gdgt0_mu,gdgt1_mu,gdgt2_mu,gdgt3_mu,cren_mu,creniso_mu,gdgt0_sig,gdgt1_sig,gdgt2_sig,gdgt3_sig,cren_sig,creniso_sig,gdgt0_max,gdgt1_max,gdgt2_max,gdgt3_max,cren_max,creniso_max,gdgt0_min,gdgt1_min,gdgt2_min,gdgt3_min,cren_min,creniso_min,gdgt0_weights,gdgt1_weights,gdgt2_weights,gdgt3_weights,cren_weights,creniso_weights
-11.31280136,25.03806947,28.27173042,38.1088275,79.77679414,56.84003416,27.26974412,16.88330743,10.36389111,6.943408464,45.47410879,17.90770967,65.87019397,6.677122488,8.424025203,7.064313952,78.47435986,15.59004508,5.621954416,0.90838511,1.66757694,0.887742574,20.30336541,0.247978847,0.137261298,0.756490113,0.263529001,0.838762188,0.062732886,0.587446762
-6.081795538,23.69177618,34.97082545,50.27545914,54.303441,46.68534211,25.03199521,14.97555199,14.93902702,16.02170261,40.19806241,10.70399865,61.24165259,6.08590838,7.799542783,5.248680207,72.54594088,20.16410523,2.690124328,0.897397092,0.470366966,0.286604546,7.766760329,0.961824723,0.136532335,0.685179219,0.105757276,0.989591554,0.03338697,0.669312349
-9.837648457,27.95372422,34.80532387,36.91275723,54.10716591,68.60170047,26.31752755,12.18915681,14.98582111,6.028598358,28.52457671,22.8891085,61.14533155,6.596409381,7.998746605,6.639849816,71.27570021,20.87188066,6.234138747,1.79891409,0.081797406,0.348787653,32.83423098,0.65937662,0.141481258,0.7980741,0.372603905,0.867197377,0.000239046,0.698938471
-6.081795538,23.69177618,34.97149375,50.27545914,54.17045243,46.85948543,25.03385426,14.97555199,17.69062627,16.02170261,37.13865449,10.70399865,61.27361498,6.08590838,7.799542783,5.246695904,68.92955018,20.16410523,2.690124328,1.567382122,0.454460258,0.287556254,7.765118933,0.961105961,0.137267576,0.685179219,0.268409108,0.972850788,0.054693424,0.622855982
-3.127563415,19.83949576,33.24625761,43.22317456,76.52437709,77.31643138,19.01087071,9.876280705,9.082842248,19.38853496,48.86262312,15.75974377,53.64661435,5.273859861,5.710222563,7.095219016,85.88293655,5.345334675,10.36566389,0.464863787,0.535640457,0.170475438,27.56476274,0.352804495,0.157315852,0.656885277,0.750722557,0.613652433,0.096980685,0.030289424
-7.386276691,23.12283258,34.96995615,50.27545914,54.86107234,46.85948543,25.23877152,14.97275826,17.64350233,16.00975525,37.27929708,10.76733238,61.28077543,5.793375649,7.803615056,5.248680207,66.91934978,20.16410523,2.690124328,1.567382122,0.470366966,0.286604546,8.150629495,0.965588314,0.136570065,0.682165153,0.267054235,0.972850788,0.056325193,0.627568521
-7.386276691,23.10950556,34.96991635,50.27545914,54.86107234,46.85948543,25.02866757,14.97275826,17.64350233,16.00990726,37.27929708,10.76733238,61.28077543,5.793375649,7.803615056,5.248680207,66.91934978,20.16410523,2.690124328,1.567382122,0.470366966,0.286604546,8.150629495,0.965558094,0.136570065,0.682165153,0.267233436,0.972850788,0.056325193,0.627781091
-11.61910435,25.03806947,28.27173042,38.1088275,79.77679414,56.61624202,27.26974412,16.88330743,10.36389111,6.943408464,45.47410879,17.90770967,65.91607797,6.677122488,8.424025203,7.062939593,78.47435986,15.5821975,5.629386111,0.90838511,1.653891725,0.887742574,20.30336541,0.249261036,0.137261298,0.756507883,0.263529001,0.838762188,0.062732886,0.587446762
-11.32725552,22.71742478,28.27173042,38.1088275,79.18391158,56.818105,27.30135771,16.82015208,8.724610883,7.241394734,47.24245065,16.72419728,65.8790352,6.045901564,8.419415161,7.0643208,78.47435986,15.5903336,5.62103158,0.90838511,1.820051749,1.851133257,19.58080547,0.233771001,0.137261298,0.808465575,0.378080476,0.990437789,0.1246965,0.591179521
-5.630684476,23.3572947,34.65257032,35.5411558,55.7773544,54.17682189,23.86433367,12.81479661,15.57900221,5.783289626,28.46083082,15.69861219,60.72429666,5.803067237,8.004125525,6.634945361,68.74490002,19.55963094,2.448947263,1.800766926,0.25985023,0.327674668,33.04913622,0.838855882,0.190147242,0.798230461,0.746842748,0.858814254,0.08299115,0.781291981
-7.386276691,23.69177618,34.97082545,50.27545914,54.12314069,46.85948543,25.03199521,14.97567123,17.69062627,16.00975525,37.63402879,10.66017111,61.28077543,6.0946938,7.799542783,5.248680207,67.33389023,20.16410523,2.690124328,1.567382122,0.470366966,0.286604546,7.766760329,0.961105961,0.136532335,0.685179219,0.269385729,0.972850788,0.056325193,0.627568521
-6.06928689,23.69177618,28.81372885,42.72208485,54.303441,46.85948543,24.73143018,15.03051062,13.58283847,16.35277629,37.01487405,10.70399865,61.23106659,6.138633274,6.366255126,3.353734521,72.57782366,20.16410523,2.786501991,1.3554122,0.494811225,0.296260674,7.766760329,0.961105961,0.136532335,0.685370037,0.104065551,0.972850788,0.054693424,0.628397341
